# y+ ()       
# Time        	patch         	min           	max           	average       
86.7          	actuatorSlot_top	9.249641e-01	1.008245e+00	9.474470e-01
86.7          	actuatorSlot_bottom	9.299378e-01	1.017485e+00	9.537501e-01
87            	bodyWall	1.101296e-01	3.554750e+00	1.146940e+00
87            	actuatorSlot_top	9.243480e-01	9.987179e-01	9.441801e-01
87            	actuatorSlot_bottom	9.295334e-01	1.007866e+00	9.505941e-01
87.3          	bodyWall	4.765087e-02	3.563714e+00	1.137656e+00
87.3          	actuatorSlot_top	9.254151e-01	9.865575e-01	9.424387e-01
87.3          	actuatorSlot_bottom	9.308794e-01	9.956311e-01	9.489166e-01
87.6          	bodyWall	3.381491e-02	3.575310e+00	1.128556e+00
87.6          	actuatorSlot_top	9.294489e-01	9.747965e-01	9.443533e-01
87.6          	actuatorSlot_bottom	9.351681e-01	9.836794e-01	9.508018e-01
87.9          	bodyWall	3.066660e-02	3.587578e+00	1.119944e+00
87.9          	actuatorSlot_top	9.367308e-01	9.703888e-01	9.510237e-01
87.9          	actuatorSlot_bottom	9.423084e-01	9.771302e-01	9.575181e-01
88.2          	bodyWall	1.700147e-01	3.598524e+00	1.115410e+00
88.2          	actuatorSlot_top	9.434702e-01	9.844988e-01	9.594108e-01
88.2          	actuatorSlot_bottom	9.490322e-01	9.910167e-01	9.654758e-01
88.5          	bodyWall	8.831240e-02	3.606792e+00	1.107640e+00
88.5          	actuatorSlot_top	9.494801e-01	9.951881e-01	9.665825e-01
88.5          	actuatorSlot_bottom	9.545003e-01	1.001236e+00	9.721543e-01
88.8          	bodyWall	7.389452e-02	3.612340e+00	1.104634e+00
88.8          	actuatorSlot_top	9.532178e-01	1.002018e+00	9.712877e-01
88.8          	actuatorSlot_bottom	9.578669e-01	1.007130e+00	9.761965e-01
89.1          	bodyWall	1.240088e-01	3.616149e+00	1.104917e+00
89.1          	actuatorSlot_top	9.549532e-01	1.006140e+00	9.739891e-01
89.1          	actuatorSlot_bottom	9.594765e-01	1.010291e+00	9.782426e-01
89.4          	bodyWall	4.839896e-02	3.618911e+00	1.107585e+00
89.4          	actuatorSlot_top	9.561926e-01	1.009161e+00	9.759495e-01
89.4          	actuatorSlot_bottom	9.605726e-01	1.012519e+00	9.796637e-01
89.7          	bodyWall	8.152416e-02	3.620581e+00	1.109943e+00
89.7          	actuatorSlot_top	9.576574e-01	1.011677e+00	9.778401e-01
89.7          	actuatorSlot_bottom	9.621397e-01	1.014560e+00	9.813674e-01
90            	bodyWall	1.627332e-01	3.619625e+00	1.118178e+00
90            	actuatorSlot_top	9.603127e-01	1.013024e+00	9.798677e-01
90            	actuatorSlot_bottom	9.642836e-01	1.014995e+00	9.830911e-01
90.3          	bodyWall	9.448117e-02	3.614377e+00	1.127149e+00
90.3          	actuatorSlot_top	9.627449e-01	1.010899e+00	9.806616e-01
90.3          	actuatorSlot_bottom	9.662696e-01	1.011337e+00	9.837190e-01
90.6          	bodyWall	1.584964e-01	3.604221e+00	1.139524e+00
90.6          	actuatorSlot_top	9.630405e-01	1.002940e+00	9.789746e-01
90.6          	actuatorSlot_bottom	9.657672e-01	1.005653e+00	9.819557e-01
90.9          	bodyWall	1.137789e-01	3.590781e+00	1.146840e+00
90.9          	actuatorSlot_top	9.591323e-01	1.002440e+00	9.746096e-01
90.9          	actuatorSlot_bottom	9.611126e-01	1.018996e+00	9.781907e-01
91.2          	bodyWall	8.135180e-02	3.576214e+00	1.147233e+00
91.2          	actuatorSlot_top	9.522875e-01	1.013484e+00	9.696316e-01
91.2          	actuatorSlot_bottom	9.539095e-01	1.031115e+00	9.745957e-01
91.5          	bodyWall	4.696799e-02	3.561919e+00	1.149033e+00
91.5          	actuatorSlot_top	9.458132e-01	1.023648e+00	9.666608e-01
91.5          	actuatorSlot_bottom	9.465194e-01	1.040597e+00	9.723094e-01
91.8          	bodyWall	5.365733e-02	3.548559e+00	1.152843e+00
91.8          	actuatorSlot_top	9.392988e-01	1.031375e+00	9.644457e-01
91.8          	actuatorSlot_bottom	9.396083e-01	1.047937e+00	9.707450e-01
92.1          	bodyWall	4.879852e-02	3.536253e+00	1.157594e+00
92.1          	actuatorSlot_top	9.327596e-01	1.037083e+00	9.625621e-01
92.1          	actuatorSlot_bottom	9.333793e-01	1.053905e+00	9.696986e-01
92.4          	bodyWall	1.417715e-01	3.525185e+00	1.155055e+00
92.4          	actuatorSlot_top	9.268790e-01	1.041131e+00	9.608412e-01
92.4          	actuatorSlot_bottom	9.265878e-01	1.057814e+00	9.683795e-01
92.7          	bodyWall	5.158228e-02	3.515402e+00	1.153881e+00
92.7          	actuatorSlot_top	9.213984e-01	1.044215e+00	9.595154e-01
92.7          	actuatorSlot_bottom	9.206039e-01	1.059997e+00	9.668615e-01
93            	bodyWall	5.646638e-02	3.508047e+00	1.153835e+00
93            	actuatorSlot_top	9.152309e-01	1.044206e+00	9.565630e-01
93            	actuatorSlot_bottom	9.132812e-01	1.057889e+00	9.628427e-01
93.3          	bodyWall	6.257015e-02	3.505293e+00	1.157599e+00
93.3          	actuatorSlot_top	9.096196e-01	1.037932e+00	9.506971e-01
93.3          	actuatorSlot_bottom	9.077624e-01	1.049290e+00	9.556491e-01
93.6          	bodyWall	6.795861e-02	3.507461e+00	1.158044e+00
93.6          	actuatorSlot_top	9.077281e-01	1.026942e+00	9.443538e-01
93.6          	actuatorSlot_bottom	9.069571e-01	1.036966e+00	9.487481e-01
93.9          	bodyWall	9.793496e-02	3.512521e+00	1.151463e+00
93.9          	actuatorSlot_top	9.096121e-01	1.016402e+00	9.407843e-01
93.9          	actuatorSlot_bottom	9.098487e-01	1.025215e+00	9.444690e-01
94.2          	bodyWall	8.022961e-02	3.518430e+00	1.141799e+00
94.2          	actuatorSlot_top	9.136651e-01	1.008625e+00	9.400818e-01
94.2          	actuatorSlot_bottom	9.136035e-01	1.016888e+00	9.432860e-01
94.5          	bodyWall	3.973438e-02	3.524350e+00	1.137900e+00
94.5          	actuatorSlot_top	9.174311e-01	1.002762e+00	9.404944e-01
94.5          	actuatorSlot_bottom	9.177146e-01	1.010979e+00	9.433724e-01
94.8          	bodyWall	3.832781e-02	3.531490e+00	1.131745e+00
94.8          	actuatorSlot_top	9.203433e-01	9.966040e-01	9.407023e-01
94.8          	actuatorSlot_bottom	9.201432e-01	1.005104e+00	9.431147e-01
95.1          	bodyWall	3.338705e-02	3.540104e+00	1.123566e+00
95.1          	actuatorSlot_top	9.227914e-01	9.886165e-01	9.404280e-01
95.1          	actuatorSlot_bottom	9.219821e-01	9.965181e-01	9.418502e-01
95.4          	bodyWall	3.980499e-02	3.551062e+00	1.112407e+00
95.4          	actuatorSlot_top	9.255683e-01	9.783468e-01	9.409267e-01
95.4          	actuatorSlot_bottom	9.243315e-01	9.856913e-01	9.413078e-01
95.7          	bodyWall	1.432809e-01	3.564049e+00	1.107021e+00
95.7          	actuatorSlot_top	9.308408e-01	9.696690e-01	9.453587e-01
95.7          	actuatorSlot_bottom	9.290003e-01	9.752667e-01	9.438188e-01
96            	bodyWall	1.315725e-01	3.577628e+00	1.098550e+00
96            	actuatorSlot_top	9.381625e-01	9.752872e-01	9.531626e-01
96            	actuatorSlot_bottom	9.358978e-01	9.688381e-01	9.502395e-01
96.3          	bodyWall	1.324615e-01	3.590094e+00	1.091865e+00
96.3          	actuatorSlot_top	9.455052e-01	9.897524e-01	9.621990e-01
96.3          	actuatorSlot_bottom	9.427916e-01	9.823006e-01	9.583819e-01
96.6          	bodyWall	6.949727e-02	3.599794e+00	1.090446e+00
96.6          	actuatorSlot_top	9.517783e-01	1.001170e+00	9.701876e-01
96.6          	actuatorSlot_bottom	9.491604e-01	9.930009e-01	9.657912e-01
96.9          	bodyWall	9.857050e-02	3.606047e+00	1.091195e+00
96.9          	actuatorSlot_top	9.560473e-01	1.008236e+00	9.755699e-01
96.9          	actuatorSlot_bottom	9.535464e-01	9.987741e-01	9.705723e-01
97.2          	bodyWall	1.019897e-01	3.609081e+00	1.096861e+00
97.2          	actuatorSlot_top	9.592873e-01	1.011344e+00	9.786015e-01
97.2          	actuatorSlot_bottom	9.555022e-01	9.997229e-01	9.723377e-01
97.5          	bodyWall	4.088266e-02	3.609310e+00	1.103052e+00
97.5          	actuatorSlot_top	9.610940e-01	1.010992e+00	9.794488e-01
97.5          	actuatorSlot_bottom	9.560732e-01	9.970968e-01	9.721455e-01
97.8          	bodyWall	1.047649e-01	3.606778e+00	1.112037e+00
97.8          	actuatorSlot_top	9.618861e-01	1.008191e+00	9.794305e-01
97.8          	actuatorSlot_bottom	9.560236e-01	9.916440e-01	9.708246e-01
98.1          	bodyWall	3.406302e-02	3.600911e+00	1.123259e+00
98.1          	actuatorSlot_top	9.623997e-01	1.001764e+00	9.782696e-01
98.1          	actuatorSlot_bottom	9.536732e-01	9.950279e-01	9.687192e-01
98.4          	bodyWall	5.573800e-02	3.591899e+00	1.131186e+00
98.4          	actuatorSlot_top	9.605434e-01	1.003972e+00	9.762804e-01
98.4          	actuatorSlot_bottom	9.502568e-01	1.006111e+00	9.664015e-01
98.7          	bodyWall	1.047023e-01	3.579924e+00	1.137709e+00
98.7          	actuatorSlot_top	9.564498e-01	1.018190e+00	9.740277e-01
98.7          	actuatorSlot_bottom	9.450969e-01	1.019202e+00	9.648069e-01
99            	bodyWall	1.168621e-01	3.565966e+00	1.141267e+00
99            	actuatorSlot_top	9.505175e-01	1.032786e+00	9.727179e-01
99            	actuatorSlot_bottom	9.380387e-01	1.031469e+00	9.635542e-01
99.3          	bodyWall	6.126443e-02	3.551607e+00	1.139586e+00
99.3          	actuatorSlot_top	9.436087e-01	1.045125e+00	9.720128e-01
99.3          	actuatorSlot_bottom	9.290931e-01	1.041223e+00	9.622865e-01
99.6          	bodyWall	7.086338e-02	3.538032e+00	1.144136e+00
99.6          	actuatorSlot_top	9.359869e-01	1.055042e+00	9.716928e-01
99.6          	actuatorSlot_bottom	9.189480e-01	1.048168e+00	9.605836e-01
99.9          	bodyWall	7.706555e-02	3.526375e+00	1.144417e+00
99.9          	actuatorSlot_top	9.278601e-01	1.061442e+00	9.708125e-01
99.9          	actuatorSlot_bottom	9.086486e-01	1.050944e+00	9.578904e-01
100.2         	bodyWall	5.814592e-02	3.517090e+00	1.147263e+00
100.2         	actuatorSlot_top	9.207577e-01	1.064104e+00	9.691960e-01
100.2         	actuatorSlot_bottom	9.004123e-01	1.050104e+00	9.545112e-01
100.5         	bodyWall	5.286327e-02	3.509937e+00	1.146466e+00
100.5         	actuatorSlot_top	9.150906e-01	1.064780e+00	9.676200e-01
100.5         	actuatorSlot_bottom	8.945001e-01	1.047769e+00	9.511803e-01
100.8         	bodyWall	3.239283e-02	3.504720e+00	1.148961e+00
100.8         	actuatorSlot_top	9.105145e-01	1.063883e+00	9.655157e-01
100.8         	actuatorSlot_bottom	8.896058e-01	1.044092e+00	9.473444e-01
101.1         	bodyWall	4.811300e-02	3.502279e+00	1.150148e+00
101.1         	actuatorSlot_top	9.064802e-01	1.059654e+00	9.614622e-01
101.1         	actuatorSlot_bottom	8.849067e-01	1.036897e+00	9.412754e-01
101.4         	bodyWall	8.976051e-02	3.503926e+00	1.147756e+00
101.4         	actuatorSlot_top	9.045472e-01	1.051061e+00	9.554766e-01
101.4         	actuatorSlot_bottom	8.822338e-01	1.025077e+00	9.331926e-01
101.7         	bodyWall	1.278400e-01	3.509659e+00	1.143859e+00
101.7         	actuatorSlot_top	9.064113e-01	1.039739e+00	9.498257e-01
101.7         	actuatorSlot_bottom	8.842551e-01	1.010614e+00	9.260274e-01
102           	bodyWall	9.880188e-02	3.518208e+00	1.139385e+00
102           	actuatorSlot_top	9.108043e-01	1.028004e+00	9.461470e-01
102           	actuatorSlot_bottom	8.887855e-01	9.972340e-01	9.215290e-01
102.3         	bodyWall	5.122914e-02	3.528332e+00	1.129440e+00
102.3         	actuatorSlot_top	9.156694e-01	1.017945e+00	9.448156e-01
102.3         	actuatorSlot_bottom	8.941557e-01	9.860090e-01	9.199271e-01
102.6         	bodyWall	1.131654e-01	3.539197e+00	1.125294e+00
102.6         	actuatorSlot_top	9.214926e-01	1.010047e+00	9.455801e-01
102.6         	actuatorSlot_bottom	8.998302e-01	9.768701e-01	9.202903e-01
102.9         	bodyWall	3.409186e-02	3.550641e+00	1.118282e+00
102.9         	actuatorSlot_top	9.265480e-01	1.002175e+00	9.467782e-01
102.9         	actuatorSlot_bottom	9.048843e-01	9.690265e-01	9.215332e-01
103.2         	bodyWall	8.562389e-02	3.562781e+00	1.110507e+00
103.2         	actuatorSlot_top	9.311693e-01	9.945409e-01	9.488241e-01
103.2         	actuatorSlot_bottom	9.088172e-01	9.618663e-01	9.232542e-01
103.5         	bodyWall	1.068308e-01	3.575505e+00	1.101413e+00
103.5         	actuatorSlot_top	9.368139e-01	9.874295e-01	9.523896e-01
103.5         	actuatorSlot_bottom	9.134992e-01	9.549477e-01	9.262845e-01
103.8         	bodyWall	5.565876e-02	3.588346e+00	1.093862e+00
103.8         	actuatorSlot_top	9.426400e-01	9.825276e-01	9.581452e-01
103.8         	actuatorSlot_bottom	9.183442e-01	9.488863e-01	9.307428e-01
104.1         	bodyWall	9.753495e-02	3.600198e+00	1.086902e+00
104.1         	actuatorSlot_top	9.494966e-01	9.880654e-01	9.652037e-01
104.1         	actuatorSlot_bottom	9.240236e-01	9.568343e-01	9.374025e-01
104.4         	bodyWall	9.640362e-02	3.609752e+00	1.085105e+00
104.4         	actuatorSlot_top	9.550633e-01	9.990021e-01	9.721337e-01
104.4         	actuatorSlot_bottom	9.309754e-01	9.687549e-01	9.454045e-01
104.7         	bodyWall	4.959467e-02	3.615592e+00	1.083667e+00
104.7         	actuatorSlot_top	9.601292e-01	1.005871e+00	9.777231e-01
104.7         	actuatorSlot_bottom	9.365530e-01	9.783861e-01	9.527873e-01
105           	bodyWall	4.591856e-02	3.617134e+00	1.089011e+00
105           	actuatorSlot_top	9.636499e-01	1.007423e+00	9.808155e-01
105           	actuatorSlot_bottom	9.421195e-01	9.841777e-01	9.584173e-01
105.3         	bodyWall	9.062479e-02	3.614626e+00	1.095995e+00
105.3         	actuatorSlot_top	9.652437e-01	1.003887e+00	9.817698e-01
105.3         	actuatorSlot_bottom	9.454407e-01	9.839033e-01	9.601108e-01
105.6         	bodyWall	1.712795e-02	3.608388e+00	1.102997e+00
105.6         	actuatorSlot_top	9.646966e-01	1.014002e+00	9.815156e-01
105.6         	actuatorSlot_bottom	9.443577e-01	9.779458e-01	9.580122e-01
105.9         	bodyWall	7.077147e-02	3.598832e+00	1.111129e+00
105.9         	actuatorSlot_top	9.616140e-01	1.027895e+00	9.805038e-01
105.9         	actuatorSlot_bottom	9.411847e-01	9.735483e-01	9.541044e-01
106.2         	bodyWall	8.443613e-02	3.586539e+00	1.114683e+00
106.2         	actuatorSlot_top	9.576756e-01	1.043071e+00	9.808643e-01
106.2         	actuatorSlot_bottom	9.366807e-01	9.814905e-01	9.500536e-01
106.5         	bodyWall	8.470472e-02	3.571909e+00	1.125559e+00
106.5         	actuatorSlot_top	9.521770e-01	1.058808e+00	9.822628e-01
106.5         	actuatorSlot_bottom	9.306627e-01	9.911391e-01	9.467040e-01
106.8         	bodyWall	8.577280e-02	3.555865e+00	1.132779e+00
106.8         	actuatorSlot_top	9.453716e-01	1.074188e+00	9.849163e-01
106.8         	actuatorSlot_bottom	9.243364e-01	1.002166e+00	9.450310e-01
107.1         	bodyWall	8.702469e-02	3.539398e+00	1.133240e+00
107.1         	actuatorSlot_top	9.365131e-01	1.086484e+00	9.876961e-01
107.1         	actuatorSlot_bottom	9.166126e-01	1.011255e+00	9.432821e-01
107.4         	bodyWall	6.810859e-02	3.523690e+00	1.131011e+00
107.4         	actuatorSlot_top	9.258016e-01	1.094880e+00	9.895235e-01
107.4         	actuatorSlot_bottom	9.088374e-01	1.018944e+00	9.422565e-01
107.7         	bodyWall	8.762826e-02	3.510129e+00	1.130095e+00
107.7         	actuatorSlot_top	9.164147e-01	1.098538e+00	9.892070e-01
107.7         	actuatorSlot_bottom	8.994623e-01	1.024805e+00	9.408591e-01
108           	bodyWall	2.412934e-02	3.499508e+00	1.129186e+00
108           	actuatorSlot_top	9.095288e-01	1.097916e+00	9.871789e-01
108           	actuatorSlot_bottom	8.897144e-01	1.026174e+00	9.375846e-01
108.3         	bodyWall	6.361089e-02	3.491655e+00	1.131152e+00
108.3         	actuatorSlot_top	9.045011e-01	1.095209e+00	9.842645e-01
108.3         	actuatorSlot_bottom	8.826783e-01	1.022802e+00	9.328912e-01
108.6         	bodyWall	5.965009e-02	3.486142e+00	1.132111e+00
108.6         	actuatorSlot_top	9.006842e-01	1.091439e+00	9.808208e-01
108.6         	actuatorSlot_bottom	8.793129e-01	1.018407e+00	9.291933e-01
108.9         	bodyWall	5.570124e-02	3.483405e+00	1.131423e+00
108.9         	actuatorSlot_top	8.965873e-01	1.085247e+00	9.753544e-01
108.9         	actuatorSlot_bottom	8.778557e-01	1.014892e+00	9.267763e-01
109.2         	bodyWall	6.095538e-02	3.484712e+00	1.133119e+00
109.2         	actuatorSlot_top	8.927169e-01	1.075098e+00	9.670300e-01
109.2         	actuatorSlot_bottom	8.757685e-01	1.009394e+00	9.228493e-01
109.5         	bodyWall	3.849728e-02	3.490297e+00	1.134770e+00
109.5         	actuatorSlot_top	8.921694e-01	1.061893e+00	9.579712e-01
109.5         	actuatorSlot_bottom	8.744840e-01	9.994038e-01	9.167235e-01
109.8         	bodyWall	5.543438e-02	3.498984e+00	1.129433e+00
109.8         	actuatorSlot_top	8.968384e-01	1.048813e+00	9.512849e-01
109.8         	actuatorSlot_bottom	8.767006e-01	9.859584e-01	9.105902e-01
110.1         	bodyWall	4.976860e-02	3.509241e+00	1.123908e+00
110.1         	actuatorSlot_top	9.037773e-01	1.036295e+00	9.468579e-01
110.1         	actuatorSlot_bottom	8.818176e-01	9.724685e-01	9.074537e-01
110.4         	bodyWall	2.439225e-02	3.520604e+00	1.114622e+00
110.4         	actuatorSlot_top	9.104070e-01	1.023973e+00	9.442119e-01
110.4         	actuatorSlot_bottom	8.881327e-01	9.594949e-01	9.068389e-01
110.7         	bodyWall	6.078425e-02	3.532369e+00	1.107926e+00
110.7         	actuatorSlot_top	9.170742e-01	1.014171e+00	9.441273e-01
110.7         	actuatorSlot_bottom	8.955675e-01	9.499089e-01	9.097178e-01
111           	bodyWall	4.897827e-02	3.543896e+00	1.096714e+00
111           	actuatorSlot_top	9.231689e-01	1.006364e+00	9.456543e-01
111           	actuatorSlot_bottom	9.038040e-01	9.439255e-01	9.156156e-01
111.3         	bodyWall	8.409055e-02	3.555007e+00	1.089686e+00
111.3         	actuatorSlot_top	9.287667e-01	9.988743e-01	9.475111e-01
111.3         	actuatorSlot_bottom	9.109241e-01	9.402698e-01	9.224203e-01
111.6         	bodyWall	1.100749e-01	3.565388e+00	1.079775e+00
111.6         	actuatorSlot_top	9.335697e-01	9.930053e-01	9.504875e-01
111.6         	actuatorSlot_bottom	9.176225e-01	9.473682e-01	9.300539e-01
111.9         	bodyWall	1.153696e-01	3.574263e+00	1.075793e+00
111.9         	actuatorSlot_top	9.393588e-01	9.897548e-01	9.548141e-01
111.9         	actuatorSlot_bottom	9.242331e-01	9.597258e-01	9.379406e-01
112.2         	bodyWall	1.224903e-01	3.580441e+00	1.070001e+00
112.2         	actuatorSlot_top	9.444564e-01	9.903172e-01	9.598854e-01
112.2         	actuatorSlot_bottom	9.301292e-01	9.719500e-01	9.466506e-01
112.5         	bodyWall	9.244627e-02	3.582663e+00	1.069710e+00
112.5         	actuatorSlot_top	9.488218e-01	9.949518e-01	9.643122e-01
112.5         	actuatorSlot_bottom	9.367924e-01	9.830747e-01	9.552827e-01
112.8         	bodyWall	4.519836e-02	3.579992e+00	1.072446e+00
112.8         	actuatorSlot_top	9.513834e-01	1.003286e+00	9.670145e-01
112.8         	actuatorSlot_bottom	9.431566e-01	9.917278e-01	9.625632e-01
113.1         	bodyWall	8.123895e-02	3.575474e+00	1.076839e+00
113.1         	actuatorSlot_top	9.501397e-01	1.014832e+00	9.681420e-01
113.1         	actuatorSlot_bottom	9.477377e-01	9.960110e-01	9.667740e-01
113.4         	bodyWall	6.899421e-02	3.575097e+00	1.085960e+00
113.4         	actuatorSlot_top	9.469025e-01	1.027923e+00	9.687142e-01
113.4         	actuatorSlot_bottom	9.512658e-01	9.955829e-01	9.682771e-01
113.7         	bodyWall	5.983734e-02	3.570948e+00	1.091387e+00
113.7         	actuatorSlot_top	9.417692e-01	1.040563e+00	9.692200e-01
113.7         	actuatorSlot_bottom	9.520211e-01	9.903280e-01	9.669532e-01
114           	bodyWall	4.795630e-02	3.564158e+00	1.095798e+00
114           	actuatorSlot_top	9.347247e-01	1.053664e+00	9.705668e-01
114           	actuatorSlot_bottom	9.501689e-01	9.811664e-01	9.636637e-01
114.3         	bodyWall	5.030852e-02	3.556189e+00	1.107948e+00
114.3         	actuatorSlot_top	9.246246e-01	1.066679e+00	9.728385e-01
114.3         	actuatorSlot_bottom	9.459775e-01	9.901362e-01	9.601904e-01
114.6         	bodyWall	9.205972e-02	3.547251e+00	1.112729e+00
114.6         	actuatorSlot_top	9.124486e-01	1.076752e+00	9.751231e-01
114.6         	actuatorSlot_bottom	9.415746e-01	1.002272e+00	9.582239e-01
114.9         	bodyWall	7.827090e-02	3.537781e+00	1.113818e+00
114.9         	actuatorSlot_top	9.017363e-01	1.083548e+00	9.767982e-01
114.9         	actuatorSlot_bottom	9.374050e-01	1.015502e+00	9.582741e-01
115.2         	bodyWall	1.363589e-01	3.528228e+00	1.112062e+00
115.2         	actuatorSlot_top	8.938397e-01	1.086406e+00	9.778877e-01
115.2         	actuatorSlot_bottom	9.324540e-01	1.027494e+00	9.587654e-01
115.5         	bodyWall	4.602036e-02	3.519105e+00	1.109634e+00
115.5         	actuatorSlot_top	8.862321e-01	1.083964e+00	9.759693e-01
115.5         	actuatorSlot_bottom	9.270515e-01	1.038243e+00	9.599210e-01
115.8         	bodyWall	4.274336e-02	3.510813e+00	1.111273e+00
115.8         	actuatorSlot_top	8.781269e-01	1.077659e+00	9.706278e-01
115.8         	actuatorSlot_bottom	9.211559e-01	1.048054e+00	9.615322e-01
116.1         	bodyWall	9.092225e-02	3.504718e+00	1.112684e+00
116.1         	actuatorSlot_top	8.705212e-01	1.069502e+00	9.633438e-01
116.1         	actuatorSlot_bottom	9.145220e-01	1.053887e+00	9.615261e-01
116.4         	bodyWall	6.677233e-02	3.502228e+00	1.117355e+00
116.4         	actuatorSlot_top	8.637664e-01	1.061028e+00	9.555546e-01
116.4         	actuatorSlot_bottom	9.092143e-01	1.054603e+00	9.597487e-01
116.7         	bodyWall	2.602087e-02	3.503261e+00	1.120925e+00
116.7         	actuatorSlot_top	8.565003e-01	1.051370e+00	9.463284e-01
116.7         	actuatorSlot_bottom	9.076408e-01	1.053109e+00	9.581893e-01
117           	bodyWall	2.585280e-02	3.506530e+00	1.121759e+00
117           	actuatorSlot_top	8.486008e-01	1.039020e+00	9.345680e-01
117           	actuatorSlot_bottom	9.087370e-01	1.051642e+00	9.576794e-01
117.3         	bodyWall	4.524503e-02	3.511571e+00	1.120489e+00
117.3         	actuatorSlot_top	8.420312e-01	1.023495e+00	9.212370e-01
117.3         	actuatorSlot_bottom	9.104328e-01	1.049467e+00	9.569172e-01
117.6         	bodyWall	7.780086e-02	3.519481e+00	1.117753e+00
117.6         	actuatorSlot_top	8.389076e-01	1.007719e+00	9.092665e-01
117.6         	actuatorSlot_bottom	9.122089e-01	1.043914e+00	9.546113e-01
117.9         	bodyWall	2.308794e-02	3.531255e+00	1.113124e+00
117.9         	actuatorSlot_top	8.404323e-01	9.917441e-01	8.996871e-01
117.9         	actuatorSlot_bottom	9.160202e-01	1.034632e+00	9.517293e-01
118.2         	bodyWall	1.305695e-01	3.546244e+00	1.107821e+00
118.2         	actuatorSlot_top	8.446419e-01	9.750353e-01	8.919378e-01
118.2         	actuatorSlot_bottom	9.218060e-01	1.024800e+00	9.509853e-01
118.5         	bodyWall	1.407341e-01	3.562924e+00	1.098657e+00
118.5         	actuatorSlot_top	8.509213e-01	9.591711e-01	8.864851e-01
118.5         	actuatorSlot_bottom	9.293954e-01	1.016976e+00	9.532617e-01
118.8         	bodyWall	8.634139e-02	3.579961e+00	1.088000e+00
118.8         	actuatorSlot_top	8.591407e-01	9.450542e-01	8.837929e-01
118.8         	actuatorSlot_bottom	9.370861e-01	1.010200e+00	9.568979e-01
119.1         	bodyWall	8.310088e-02	3.596932e+00	1.077665e+00
119.1         	actuatorSlot_top	8.661290e-01	9.313938e-01	8.828561e-01
119.1         	actuatorSlot_bottom	9.442938e-01	1.005637e+00	9.622124e-01
119.4         	bodyWall	7.439396e-02	3.613432e+00	1.070731e+00
119.4         	actuatorSlot_top	8.727234e-01	9.206550e-01	8.845274e-01
119.4         	actuatorSlot_bottom	9.518092e-01	1.002848e+00	9.688973e-01
119.7         	bodyWall	8.027559e-02	3.629056e+00	1.062647e+00
119.7         	actuatorSlot_top	8.795755e-01	9.129920e-01	8.887965e-01
119.7         	actuatorSlot_bottom	9.581155e-01	1.001585e+00	9.756705e-01
120           	bodyWall	1.070190e-01	3.643497e+00	1.057304e+00
120           	actuatorSlot_top	8.866287e-01	9.097528e-01	8.951053e-01
120           	actuatorSlot_bottom	9.643434e-01	1.008976e+00	9.824207e-01
120.3         	bodyWall	1.583397e-01	3.656118e+00	1.056727e+00
120.3         	actuatorSlot_top	8.926520e-01	9.110928e-01	9.014785e-01
120.3         	actuatorSlot_bottom	9.700642e-01	1.019509e+00	9.891959e-01
120.6         	bodyWall	1.340005e-01	3.665813e+00	1.055697e+00
120.6         	actuatorSlot_top	8.975102e-01	9.170843e-01	9.065139e-01
120.6         	actuatorSlot_bottom	9.755933e-01	1.026609e+00	9.952537e-01
120.9         	bodyWall	8.069706e-02	3.671524e+00	1.060753e+00
120.9         	actuatorSlot_top	9.003849e-01	9.188377e-01	9.091238e-01
120.9         	actuatorSlot_bottom	9.801255e-01	1.028785e+00	9.999557e-01
121.2         	bodyWall	6.475316e-02	3.672699e+00	1.067528e+00
121.2         	actuatorSlot_top	9.003019e-01	9.206116e-01	9.083243e-01
121.2         	actuatorSlot_bottom	9.829487e-01	1.037589e+00	1.003280e+00
121.5         	bodyWall	3.212710e-02	3.669418e+00	1.075356e+00
121.5         	actuatorSlot_top	8.961663e-01	9.242393e-01	9.045437e-01
121.5         	actuatorSlot_bottom	9.834744e-01	1.057315e+00	1.005687e+00
121.8         	bodyWall	2.061697e-02	3.662280e+00	1.082131e+00
121.8         	actuatorSlot_top	8.897959e-01	9.280834e-01	8.993027e-01
121.8         	actuatorSlot_bottom	9.826533e-01	1.079707e+00	1.009597e+00
122.1         	bodyWall	2.953221e-02	3.652550e+00	1.091140e+00
122.1         	actuatorSlot_top	8.814395e-01	9.327818e-01	8.939763e-01
122.1         	actuatorSlot_bottom	9.790535e-01	1.102197e+00	1.014264e+00
122.4         	bodyWall	7.073193e-02	3.641440e+00	1.099546e+00
122.4         	actuatorSlot_top	8.712924e-01	9.380567e-01	8.891158e-01
122.4         	actuatorSlot_bottom	9.742074e-01	1.124179e+00	1.021029e+00
122.7         	bodyWall	9.642986e-02	3.629752e+00	1.105777e+00
122.7         	actuatorSlot_top	8.586672e-01	9.436916e-01	8.851478e-01
122.7         	actuatorSlot_bottom	9.681790e-01	1.143763e+00	1.029524e+00
123           	bodyWall	9.357405e-02	3.618048e+00	1.106211e+00
123           	actuatorSlot_top	8.458598e-01	9.479004e-01	8.809641e-01
123           	actuatorSlot_bottom	9.611425e-01	1.161418e+00	1.039158e+00
123.3         	bodyWall	9.181581e-02	3.607230e+00	1.106538e+00
