# y+ ()       
# Time        	patch         	min           	max           	average       
112.8         	bodyWall	4.538463e-02	2.860725e+00	8.395259e-01
112.8         	actuatorSlot_top	2.498430e-01	5.119427e-01	3.568099e-01
112.8         	actuatorSlot_bottom	9.016543e-01	9.475253e-01	9.319341e-01
113.1         	bodyWall	4.792526e-02	2.847886e+00	8.465769e-01
113.1         	actuatorSlot_top	2.681817e-01	5.305230e-01	3.669717e-01
113.1         	actuatorSlot_bottom	8.994280e-01	9.395324e-01	9.249567e-01
113.4         	bodyWall	4.137102e-02	2.835090e+00	8.573007e-01
113.4         	actuatorSlot_top	2.830060e-01	5.421128e-01	3.765094e-01
113.4         	actuatorSlot_bottom	8.961580e-01	9.320890e-01	9.180251e-01
113.7         	bodyWall	7.950022e-02	2.822541e+00	8.683849e-01
113.7         	actuatorSlot_top	2.957323e-01	5.462664e-01	3.841907e-01
113.7         	actuatorSlot_bottom	8.915982e-01	9.249670e-01	9.110413e-01
114           	bodyWall	2.014142e-02	2.810562e+00	8.751631e-01
114           	actuatorSlot_top	3.074408e-01	5.435222e-01	3.898319e-01
114           	actuatorSlot_bottom	8.859113e-01	9.180356e-01	9.043714e-01
114.3         	bodyWall	5.372892e-02	2.799266e+00	8.807913e-01
114.3         	actuatorSlot_top	3.150340e-01	5.341689e-01	3.936549e-01
114.3         	actuatorSlot_bottom	8.800587e-01	9.117508e-01	8.983828e-01
114.6         	bodyWall	3.314983e-02	2.788340e+00	8.797982e-01
114.6         	actuatorSlot_top	3.240700e-01	5.198895e-01	3.967082e-01
114.6         	actuatorSlot_bottom	8.741231e-01	9.060321e-01	8.930054e-01
114.9         	bodyWall	5.861217e-02	2.777305e+00	8.804438e-01
114.9         	actuatorSlot_top	3.308799e-01	5.025450e-01	3.997996e-01
114.9         	actuatorSlot_bottom	8.683761e-01	9.005869e-01	8.879046e-01
115.2         	bodyWall	8.373918e-02	2.765604e+00	8.768644e-01
115.2         	actuatorSlot_top	3.349832e-01	4.852626e-01	4.035295e-01
115.2         	actuatorSlot_bottom	8.628291e-01	8.950394e-01	8.826868e-01
115.5         	bodyWall	8.611208e-02	2.753000e+00	8.743673e-01
115.5         	actuatorSlot_top	3.429830e-01	4.915183e-01	4.083508e-01
115.5         	actuatorSlot_bottom	8.570886e-01	8.889913e-01	8.769603e-01
115.8         	bodyWall	7.637468e-02	2.743602e+00	8.684096e-01
115.8         	actuatorSlot_top	3.449351e-01	5.067501e-01	4.141276e-01
115.8         	actuatorSlot_bottom	8.510453e-01	8.823953e-01	8.706910e-01
116.1         	bodyWall	2.722699e-02	2.756188e+00	8.576584e-01
116.1         	actuatorSlot_top	3.508343e-01	5.210210e-01	4.210272e-01
116.1         	actuatorSlot_bottom	8.446216e-01	8.752105e-01	8.638466e-01
116.4         	bodyWall	8.927101e-02	2.769990e+00	8.488033e-01
116.4         	actuatorSlot_top	3.595956e-01	5.353277e-01	4.293083e-01
116.4         	actuatorSlot_bottom	8.377159e-01	8.673503e-01	8.563486e-01
116.7         	bodyWall	2.280927e-02	2.785340e+00	8.434542e-01
116.7         	actuatorSlot_top	3.641046e-01	5.494370e-01	4.389013e-01
116.7         	actuatorSlot_bottom	8.302752e-01	8.587239e-01	8.481130e-01
117           	bodyWall	9.377043e-02	2.802822e+00	8.379984e-01
117           	actuatorSlot_top	3.725718e-01	5.627953e-01	4.495745e-01
117           	actuatorSlot_bottom	8.218463e-01	8.490358e-01	8.388395e-01
117.3         	bodyWall	2.128482e-02	2.822572e+00	8.277344e-01
117.3         	actuatorSlot_top	3.841241e-01	5.766641e-01	4.621101e-01
117.3         	actuatorSlot_bottom	8.118093e-01	8.381998e-01	8.284584e-01
117.6         	bodyWall	5.320232e-02	2.844589e+00	8.180679e-01
117.6         	actuatorSlot_top	3.925955e-01	5.912676e-01	4.765974e-01
117.6         	actuatorSlot_bottom	8.002758e-01	8.267543e-01	8.175000e-01
117.9         	bodyWall	8.092518e-02	2.868786e+00	8.123970e-01
117.9         	actuatorSlot_top	4.055639e-01	6.071621e-01	4.934821e-01
117.9         	actuatorSlot_bottom	7.871740e-01	8.151314e-01	8.060668e-01
118.2         	bodyWall	3.459160e-02	2.894988e+00	8.208695e-01
118.2         	actuatorSlot_top	4.164032e-01	6.245122e-01	5.128626e-01
118.2         	actuatorSlot_bottom	7.726212e-01	8.037342e-01	7.943674e-01
118.5         	bodyWall	4.957945e-02	2.922711e+00	8.334856e-01
118.5         	actuatorSlot_top	4.298813e-01	6.435434e-01	5.347514e-01
118.5         	actuatorSlot_bottom	7.564884e-01	7.923294e-01	7.823335e-01
118.8         	bodyWall	5.990283e-02	2.951476e+00	8.331749e-01
118.8         	actuatorSlot_top	4.492464e-01	6.638538e-01	5.586654e-01
118.8         	actuatorSlot_bottom	7.390842e-01	7.821554e-01	7.701426e-01
119.1         	bodyWall	4.343917e-02	2.980676e+00	8.252956e-01
119.1         	actuatorSlot_top	4.741828e-01	6.852891e-01	5.841774e-01
119.1         	actuatorSlot_bottom	7.202543e-01	7.730195e-01	7.575411e-01
119.4         	bodyWall	2.561389e-02	3.010229e+00	8.071523e-01
119.4         	actuatorSlot_top	5.021833e-01	7.067089e-01	6.097801e-01
119.4         	actuatorSlot_bottom	7.003875e-01	7.649500e-01	7.443555e-01
119.7         	bodyWall	3.855919e-02	3.040075e+00	8.079805e-01
119.7         	actuatorSlot_top	5.322758e-01	7.281854e-01	6.354134e-01
119.7         	actuatorSlot_bottom	6.786114e-01	7.571494e-01	7.294733e-01
120           	bodyWall	7.959915e-02	3.069986e+00	8.236224e-01
120           	actuatorSlot_top	5.633645e-01	7.499806e-01	6.609633e-01
120           	actuatorSlot_bottom	6.550011e-01	7.480336e-01	7.130156e-01
120.3         	bodyWall	4.635532e-02	3.102444e+00	8.141793e-01
120.3         	actuatorSlot_top	5.939566e-01	7.718142e-01	6.856174e-01
120.3         	actuatorSlot_bottom	6.293557e-01	7.372994e-01	6.949863e-01
120.6         	bodyWall	5.936913e-02	3.130349e+00	8.082458e-01
120.6         	actuatorSlot_top	6.237494e-01	7.934123e-01	7.093976e-01
120.6         	actuatorSlot_bottom	6.003416e-01	7.240715e-01	6.743611e-01
120.9         	bodyWall	4.798093e-02	3.160710e+00	8.062403e-01
120.9         	actuatorSlot_top	6.531737e-01	8.159965e-01	7.331069e-01
120.9         	actuatorSlot_bottom	5.654180e-01	7.075050e-01	6.496711e-01
121.2         	bodyWall	3.215824e-02	3.190091e+00	8.063045e-01
121.2         	actuatorSlot_top	6.807862e-01	8.391296e-01	7.558693e-01
121.2         	actuatorSlot_bottom	5.229740e-01	6.879606e-01	6.205344e-01
121.5         	bodyWall	2.992875e-02	3.217723e+00	7.986626e-01
121.5         	actuatorSlot_top	7.064655e-01	8.636241e-01	7.781421e-01
121.5         	actuatorSlot_bottom	4.709318e-01	6.657391e-01	5.863718e-01
121.8         	bodyWall	7.990433e-02	3.242420e+00	8.170701e-01
121.8         	actuatorSlot_top	7.290846e-01	8.905146e-01	7.998207e-01
121.8         	actuatorSlot_bottom	4.050692e-01	6.396281e-01	5.450239e-01
122.1         	bodyWall	4.838649e-02	3.263344e+00	8.313275e-01
122.1         	actuatorSlot_top	7.473885e-01	9.192294e-01	8.204964e-01
122.1         	actuatorSlot_bottom	3.158453e-01	6.085548e-01	4.929211e-01
122.4         	bodyWall	2.508285e-02	3.280059e+00	8.710475e-01
122.4         	actuatorSlot_top	7.620167e-01	9.501415e-01	8.409386e-01
122.4         	actuatorSlot_bottom	1.782441e-01	5.731720e-01	4.262045e-01
122.7         	bodyWall	6.187325e-02	3.756807e+00	8.901880e-01
122.7         	actuatorSlot_top	7.724451e-01	9.793413e-01	8.593738e-01
122.7         	actuatorSlot_bottom	1.119607e-01	5.326639e-01	3.586855e-01
123           	bodyWall	7.959476e-02	3.964274e+00	9.004046e-01
123           	actuatorSlot_top	7.816424e-01	1.006097e+00	8.769957e-01
123           	actuatorSlot_bottom	1.127061e-01	4.852446e-01	3.201746e-01
123.3         	bodyWall	9.415986e-02	3.666091e+00	8.970218e-01
123.3         	actuatorSlot_top	7.897001e-01	1.030985e+00	8.940635e-01
123.3         	actuatorSlot_bottom	1.333271e-01	4.303847e-01	3.048115e-01
123.6         	bodyWall	8.214001e-02	3.794047e+00	9.029081e-01
123.6         	actuatorSlot_top	7.972744e-01	1.054027e+00	9.107594e-01
123.6         	actuatorSlot_bottom	1.283676e-01	4.872498e-01	3.078751e-01
123.9         	bodyWall	4.866063e-02	3.743247e+00	9.008272e-01
123.9         	actuatorSlot_top	8.040692e-01	1.074699e+00	9.265709e-01
123.9         	actuatorSlot_bottom	1.653794e-01	5.468518e-01	3.293522e-01
124.2         	bodyWall	6.122441e-02	3.703435e+00	9.184016e-01
124.2         	actuatorSlot_top	8.103016e-01	1.092240e+00	9.408656e-01
124.2         	actuatorSlot_bottom	1.670254e-01	5.948553e-01	3.626881e-01
124.5         	bodyWall	3.170772e-02	4.015046e+00	9.427300e-01
124.5         	actuatorSlot_top	8.165279e-01	1.107332e+00	9.540975e-01
124.5         	actuatorSlot_bottom	1.795342e-01	6.322901e-01	4.017698e-01
124.8         	bodyWall	7.914233e-02	5.161035e+00	9.848822e-01
124.8         	actuatorSlot_top	8.222073e-01	1.119437e+00	9.654281e-01
124.8         	actuatorSlot_bottom	2.013945e-01	6.565841e-01	4.326559e-01
125.1         	bodyWall	3.146482e-02	5.436609e+00	1.000634e+00
125.1         	actuatorSlot_top	8.293528e-01	1.130852e+00	9.768438e-01
125.1         	actuatorSlot_bottom	2.285223e-01	6.731016e-01	4.541753e-01
125.4         	bodyWall	2.554262e-02	5.601834e+00	1.023818e+00
125.4         	actuatorSlot_top	8.373705e-01	1.142454e+00	9.890353e-01
125.4         	actuatorSlot_bottom	2.575071e-01	6.900248e-01	4.760906e-01
125.7         	bodyWall	3.403681e-02	5.756927e+00	1.048493e+00
125.7         	actuatorSlot_top	8.457013e-01	1.152619e+00	1.000605e+00
125.7         	actuatorSlot_bottom	2.876787e-01	7.077177e-01	4.985301e-01
126           	bodyWall	1.867513e-02	5.876650e+00	1.057156e+00
126           	actuatorSlot_top	8.539936e-01	1.160468e+00	1.010763e+00
126           	actuatorSlot_bottom	3.204390e-01	7.271912e-01	5.229492e-01
126.3         	bodyWall	7.432189e-02	5.959644e+00	1.050262e+00
126.3         	actuatorSlot_top	8.641086e-01	1.167113e+00	1.021306e+00
126.3         	actuatorSlot_bottom	3.640276e-01	7.542571e-01	5.562879e-01
126.6         	bodyWall	1.540222e-02	5.813168e+00	1.036676e+00
126.6         	actuatorSlot_top	8.761990e-01	1.172721e+00	1.032768e+00
126.6         	actuatorSlot_bottom	4.166546e-01	7.896550e-01	5.981058e-01
126.9         	bodyWall	1.527056e-02	5.392411e+00	1.030366e+00
126.9         	actuatorSlot_top	8.869295e-01	1.175210e+00	1.041896e+00
126.9         	actuatorSlot_bottom	4.646873e-01	8.253164e-01	6.381391e-01
127.2         	bodyWall	1.334940e-02	4.911556e+00	1.021276e+00
127.2         	actuatorSlot_top	8.951804e-01	1.172312e+00	1.046824e+00
127.2         	actuatorSlot_bottom	5.002244e-01	8.548497e-01	6.693444e-01
127.5         	bodyWall	5.083188e-02	4.514604e+00	1.006187e+00
127.5         	actuatorSlot_top	9.001543e-01	1.166165e+00	1.047937e+00
127.5         	actuatorSlot_bottom	5.236274e-01	8.764085e-01	6.907829e-01
127.8         	bodyWall	2.119250e-02	4.162068e+00	9.844213e-01
127.8         	actuatorSlot_top	9.010381e-01	1.157687e+00	1.045201e+00
127.8         	actuatorSlot_bottom	5.357643e-01	8.899485e-01	7.027249e-01
128.1         	bodyWall	4.240098e-02	3.739729e+00	9.728864e-01
128.1         	actuatorSlot_top	8.992958e-01	1.148276e+00	1.040222e+00
128.1         	actuatorSlot_bottom	5.395294e-01	8.965107e-01	7.069976e-01
128.4         	bodyWall	3.006950e-02	3.280819e+00	9.550938e-01
128.4         	actuatorSlot_top	8.932941e-01	1.137749e+00	1.032051e+00
128.4         	actuatorSlot_bottom	5.358908e-01	8.967247e-01	7.042837e-01
128.7         	bodyWall	6.469287e-02	3.184796e+00	9.438629e-01
128.7         	actuatorSlot_top	8.825505e-01	1.126428e+00	1.020533e+00
128.7         	actuatorSlot_bottom	5.271810e-01	8.914662e-01	6.960232e-01
129           	bodyWall	4.211405e-02	3.171924e+00	9.320970e-01
129           	actuatorSlot_top	8.682024e-01	1.114974e+00	1.006713e+00
129           	actuatorSlot_bottom	5.154007e-01	8.815855e-01	6.834550e-01
129.3         	bodyWall	3.714671e-02	3.219258e+00	9.198681e-01
129.3         	actuatorSlot_top	8.506293e-01	1.103446e+00	9.907656e-01
129.3         	actuatorSlot_bottom	5.031772e-01	8.681089e-01	6.681796e-01
129.6         	bodyWall	6.252709e-02	3.264217e+00	9.083415e-01
129.6         	actuatorSlot_top	8.305323e-01	1.090973e+00	9.728654e-01
129.6         	actuatorSlot_bottom	4.911424e-01	8.499958e-01	6.496152e-01
129.9         	bodyWall	4.094537e-02	3.304449e+00	9.081068e-01
129.9         	actuatorSlot_top	8.098055e-01	1.077530e+00	9.539516e-01
129.9         	actuatorSlot_bottom	4.823412e-01	8.278253e-01	6.293693e-01
130.2         	bodyWall	3.098803e-02	3.363325e+00	9.123835e-01
130.2         	actuatorSlot_top	7.909475e-01	1.064876e+00	9.360476e-01
130.2         	actuatorSlot_bottom	4.789774e-01	8.022050e-01	6.089813e-01
130.5         	bodyWall	5.130119e-02	3.446180e+00	9.083582e-01
130.5         	actuatorSlot_top	7.753743e-01	1.052320e+00	9.202897e-01
130.5         	actuatorSlot_bottom	4.827819e-01	7.738883e-01	5.901896e-01
130.8         	bodyWall	2.078157e-02	3.537549e+00	9.049059e-01
130.8         	actuatorSlot_top	7.627371e-01	1.040964e+00	9.066720e-01
130.8         	actuatorSlot_bottom	4.894577e-01	7.438396e-01	5.737263e-01
131.1         	bodyWall	4.040496e-02	3.609448e+00	9.176164e-01
131.1         	actuatorSlot_top	7.519680e-01	1.030201e+00	8.944157e-01
131.1         	actuatorSlot_bottom	4.949713e-01	7.140916e-01	5.606851e-01
131.4         	bodyWall	1.487934e-02	3.629385e+00	9.260192e-01
131.4         	actuatorSlot_top	7.427842e-01	1.020238e+00	8.834026e-01
131.4         	actuatorSlot_bottom	4.987239e-01	6.863916e-01	5.511730e-01
131.7         	bodyWall	2.203175e-02	3.573423e+00	9.337479e-01
131.7         	actuatorSlot_top	7.347202e-01	1.010340e+00	8.730311e-01
131.7         	actuatorSlot_bottom	5.012511e-01	6.622011e-01	5.447944e-01
132           	bodyWall	3.812157e-02	3.446383e+00	9.327089e-01
132           	actuatorSlot_top	7.274623e-01	1.000421e+00	8.629789e-01
132           	actuatorSlot_bottom	5.019771e-01	6.413024e-01	5.403721e-01
132.3         	bodyWall	4.384977e-02	3.312779e+00	9.401524e-01
132.3         	actuatorSlot_top	7.210257e-01	9.900607e-01	8.529421e-01
132.3         	actuatorSlot_bottom	5.022738e-01	6.207061e-01	5.363394e-01
132.6         	bodyWall	3.673908e-02	3.298616e+00	9.392884e-01
132.6         	actuatorSlot_top	7.161084e-01	9.798579e-01	8.435252e-01
132.6         	actuatorSlot_bottom	4.984706e-01	5.990160e-01	5.316511e-01
132.9         	bodyWall	1.826357e-02	3.330680e+00	9.371293e-01
132.9         	actuatorSlot_top	7.146138e-01	9.711545e-01	8.363053e-01
132.9         	actuatorSlot_bottom	4.930352e-01	5.775154e-01	5.254437e-01
133.2         	bodyWall	7.322005e-02	3.272453e+00	9.375282e-01
133.2         	actuatorSlot_top	7.182427e-01	9.655554e-01	8.332880e-01
133.2         	actuatorSlot_bottom	4.834972e-01	5.595672e-01	5.168277e-01
133.5         	bodyWall	2.779340e-02	3.214488e+00	9.432733e-01
133.5         	actuatorSlot_top	7.259861e-01	9.642194e-01	8.346295e-01
133.5         	actuatorSlot_bottom	4.715860e-01	5.482345e-01	5.059641e-01
133.8         	bodyWall	2.114425e-02	3.234601e+00	9.482646e-01
133.8         	actuatorSlot_top	7.369425e-01	9.685758e-01	8.406827e-01
133.8         	actuatorSlot_bottom	4.594700e-01	5.450037e-01	4.944543e-01
134.1         	bodyWall	1.624438e-02	3.253782e+00	9.537757e-01
134.1         	actuatorSlot_top	7.485675e-01	9.773600e-01	8.494996e-01
134.1         	actuatorSlot_bottom	4.463362e-01	5.497577e-01	4.837849e-01
134.4         	bodyWall	4.947682e-02	3.271383e+00	9.596717e-01
134.4         	actuatorSlot_top	7.600898e-01	9.894348e-01	8.601137e-01
134.4         	actuatorSlot_bottom	4.362132e-01	5.600211e-01	4.752792e-01
134.7         	bodyWall	5.432452e-02	3.286839e+00	9.809981e-01
134.7         	actuatorSlot_top	7.709069e-01	1.003999e+00	8.719776e-01
134.7         	actuatorSlot_bottom	4.242561e-01	5.738750e-01	4.693753e-01
135           	bodyWall	2.040127e-02	3.299656e+00	9.958078e-01
135           	actuatorSlot_top	7.808489e-01	1.020519e+00	8.848558e-01
135           	actuatorSlot_bottom	4.155539e-01	5.902896e-01	4.663427e-01
135.3         	bodyWall	1.003595e-01	3.308766e+00	1.011147e+00
135.3         	actuatorSlot_top	7.899731e-01	1.039746e+00	8.994293e-01
135.3         	actuatorSlot_bottom	4.060983e-01	6.109664e-01	4.675039e-01
135.6         	bodyWall	7.987032e-02	3.498282e+00	1.021288e+00
135.6         	actuatorSlot_top	7.979065e-01	1.059524e+00	9.145384e-01
135.6         	actuatorSlot_bottom	3.996908e-01	6.353451e-01	4.743161e-01
135.9         	bodyWall	1.765219e-02	3.523519e+00	1.048936e+00
135.9         	actuatorSlot_top	8.053034e-01	1.079362e+00	9.303845e-01
135.9         	actuatorSlot_bottom	3.963303e-01	6.634891e-01	4.881605e-01
136.2         	bodyWall	1.013673e-01	3.471022e+00	1.036577e+00
136.2         	actuatorSlot_top	8.121919e-01	1.097877e+00	9.463860e-01
136.2         	actuatorSlot_bottom	3.968603e-01	6.946831e-01	5.094016e-01
136.5         	bodyWall	4.279686e-02	3.664681e+00	1.005135e+00
136.5         	actuatorSlot_top	8.161717e-01	1.109848e+00	9.578810e-01
136.5         	actuatorSlot_bottom	4.033227e-01	7.214574e-01	5.311526e-01
136.8         	bodyWall	6.237408e-02	3.821986e+00	1.020671e+00
136.8         	actuatorSlot_top	8.164079e-01	1.113217e+00	9.620446e-01
136.8         	actuatorSlot_bottom	4.128308e-01	7.382734e-01	5.461255e-01
137.1         	bodyWall	7.006952e-02	3.959168e+00	1.036553e+00
137.1         	actuatorSlot_top	8.160815e-01	1.113225e+00	9.633616e-01
137.1         	actuatorSlot_bottom	4.214694e-01	7.482023e-01	5.557211e-01
137.4         	bodyWall	6.062304e-02	4.062919e+00	1.033622e+00
137.4         	actuatorSlot_top	8.140813e-01	1.110695e+00	9.620470e-01
137.4         	actuatorSlot_bottom	4.277372e-01	7.509248e-01	5.592179e-01
137.7         	bodyWall	6.131283e-02	4.137137e+00	1.025915e+00
137.7         	actuatorSlot_top	8.136311e-01	1.108736e+00	9.616128e-01
137.7         	actuatorSlot_bottom	4.332758e-01	7.516832e-01	5.613132e-01
138           	bodyWall	6.226401e-02	4.213964e+00	1.021367e+00
138           	actuatorSlot_top	8.146903e-01	1.107941e+00	9.631871e-01
138           	actuatorSlot_bottom	4.402324e-01	7.539487e-01	5.650124e-01
138.3         	bodyWall	1.001955e-01	4.312405e+00	1.030783e+00
138.3         	actuatorSlot_top	8.143282e-01	1.104794e+00	9.631556e-01
138.3         	actuatorSlot_bottom	4.488689e-01	7.555314e-01	5.686391e-01
138.6         	bodyWall	1.110425e-01	4.374616e+00	1.031879e+00
138.6         	actuatorSlot_top	8.107235e-01	1.097363e+00	9.588735e-01
138.6         	actuatorSlot_bottom	4.587514e-01	7.530890e-01	5.697421e-01
138.9         	bodyWall	6.613607e-02	4.384629e+00	1.029045e+00
138.9         	actuatorSlot_top	8.031430e-01	1.086331e+00	9.502548e-01
138.9         	actuatorSlot_bottom	4.699996e-01	7.429917e-01	5.663676e-01
139.2         	bodyWall	6.310445e-02	4.339683e+00	1.031180e+00
139.2         	actuatorSlot_top	7.912378e-01	1.071969e+00	9.372343e-01
139.2         	actuatorSlot_bottom	4.802871e-01	7.255316e-01	5.599276e-01
139.5         	bodyWall	1.080294e-01	4.236576e+00	1.037365e+00
139.5         	actuatorSlot_top	7.754146e-01	1.055012e+00	9.204483e-01
139.5         	actuatorSlot_bottom	4.900603e-01	7.016093e-01	5.525439e-01
139.8         	bodyWall	7.240388e-02	4.077970e+00	1.031043e+00
139.8         	actuatorSlot_top	7.582616e-01	1.037006e+00	9.017169e-01
139.8         	actuatorSlot_bottom	4.981145e-01	6.732534e-01	5.464217e-01
140.1         	bodyWall	3.918307e-02	3.857717e+00	1.033124e+00
140.1         	actuatorSlot_top	7.426752e-01	1.019688e+00	8.841159e-01
140.1         	actuatorSlot_bottom	5.052328e-01	6.438756e-01	5.434298e-01
140.4         	bodyWall	1.542607e-02	3.549677e+00	1.028833e+00
140.4         	actuatorSlot_top	7.290179e-01	1.003614e+00	8.684045e-01
140.4         	actuatorSlot_bottom	5.113117e-01	6.156638e-01	5.440594e-01
140.7         	bodyWall	8.837190e-02	3.100685e+00	1.019670e+00
140.7         	actuatorSlot_top	7.166821e-01	9.888250e-01	8.544912e-01
140.7         	actuatorSlot_bottom	5.165841e-01	5.894875e-01	5.481751e-01
141           	bodyWall	6.275757e-02	3.085482e+00	1.017457e+00
141           	actuatorSlot_top	7.050635e-01	9.751708e-01	8.418129e-01
141           	actuatorSlot_bottom	5.218338e-01	6.035522e-01	5.557148e-01
141.3         	bodyWall	3.038788e-02	3.070323e+00	1.020206e+00
141.3         	actuatorSlot_top	6.923458e-01	9.611782e-01	8.285830e-01
141.3         	actuatorSlot_bottom	5.247633e-01	6.230719e-01	5.659147e-01
141.6         	bodyWall	6.531279e-02	3.064962e+00	1.038147e+00
141.6         	actuatorSlot_top	6.776387e-01	9.455858e-01	8.134397e-01
141.6         	actuatorSlot_bottom	5.265555e-01	6.408351e-01	5.777523e-01
141.9         	bodyWall	8.040035e-02	3.071614e+00	1.047286e+00
141.9         	actuatorSlot_top	6.610481e-01	9.276411e-01	7.958735e-01
141.9         	actuatorSlot_bottom	5.273011e-01	6.558982e-01	5.896477e-01
142.2         	bodyWall	6.888632e-02	3.217395e+00	1.039961e+00
142.2         	actuatorSlot_top	6.445764e-01	9.085119e-01	7.774895e-01
142.2         	actuatorSlot_bottom	5.254603e-01	6.679569e-01	6.006184e-01
142.5         	bodyWall	5.840804e-02	3.082022e+00	1.047838e+00
142.5         	actuatorSlot_top	6.299278e-01	8.889933e-01	7.594892e-01
142.5         	actuatorSlot_bottom	5.260296e-01	6.773578e-01	6.091885e-01
142.8         	bodyWall	8.708587e-02	3.062400e+00	1.016237e+00
142.8         	actuatorSlot_top	6.212101e-01	8.725155e-01	7.460089e-01
142.8         	actuatorSlot_bottom	5.256494e-01	6.823500e-01	6.127694e-01
143.1         	bodyWall	1.127646e-01	3.057858e+00	1.008693e+00
143.1         	actuatorSlot_top	6.204095e-01	8.639578e-01	7.405965e-01
143.1         	actuatorSlot_bottom	5.219956e-01	6.812712e-01	6.098761e-01
143.4         	bodyWall	8.472391e-02	3.514211e+00	1.021371e+00
143.4         	actuatorSlot_top	6.227824e-01	8.614940e-01	7.400974e-01
143.4         	actuatorSlot_bottom	5.174319e-01	6.776746e-01	6.048925e-01
143.7         	bodyWall	9.965632e-02	3.070550e+00	1.028685e+00
143.7         	actuatorSlot_top	6.222512e-01	8.573542e-01	7.373365e-01
143.7         	actuatorSlot_bottom	5.140802e-01	6.769850e-01	6.024763e-01
144           	bodyWall	9.326661e-02	3.080190e+00	9.941435e-01
144           	actuatorSlot_top	6.229270e-01	8.518228e-01	7.343689e-01
144           	actuatorSlot_bottom	5.101190e-01	6.765227e-01	5.998649e-01
144.3         	bodyWall	3.117562e-02	3.092807e+00	9.871807e-01
144.3         	actuatorSlot_top	6.267652e-01	8.469540e-01	7.333672e-01
144.3         	actuatorSlot_bottom	5.043353e-01	6.750663e-01	5.956537e-01
144.6         	bodyWall	5.005351e-02	3.107253e+00	9.871356e-01
144.6         	actuatorSlot_top	6.341061e-01	8.451881e-01	7.356311e-01
144.6         	actuatorSlot_bottom	4.961908e-01	6.712299e-01	5.887352e-01
144.9         	bodyWall	4.033031e-02	3.122734e+00	9.821899e-01
144.9         	actuatorSlot_top	6.431578e-01	8.457867e-01	7.398775e-01
144.9         	actuatorSlot_bottom	4.865838e-01	6.648324e-01	5.794646e-01
145.2         	bodyWall	3.902091e-02	3.139110e+00	9.804108e-01
145.2         	actuatorSlot_top	6.532816e-01	8.477964e-01	7.453238e-01
145.2         	actuatorSlot_bottom	4.769137e-01	6.559432e-01	5.684066e-01
145.5         	bodyWall	7.744857e-02	3.156076e+00	9.925339e-01
145.5         	actuatorSlot_top	6.647192e-01	8.514930e-01	7.522352e-01
145.5         	actuatorSlot_bottom	4.681160e-01	6.456463e-01	5.566127e-01
145.8         	bodyWall	2.896539e-02	3.172740e+00	9.864691e-01
145.8         	actuatorSlot_top	6.775159e-01	8.578702e-01	7.610596e-01
145.8         	actuatorSlot_bottom	4.608313e-01	6.345079e-01	5.445530e-01
146.1         	bodyWall	3.676226e-02	3.188340e+00	9.796330e-01
146.1         	actuatorSlot_top	6.901662e-01	8.664026e-01	7.706411e-01
146.1         	actuatorSlot_bottom	4.559624e-01	6.215569e-01	5.316402e-01
146.4         	bodyWall	4.887789e-02	3.202200e+00	9.809990e-01
146.4         	actuatorSlot_top	7.026183e-01	8.774655e-01	7.813105e-01
146.4         	actuatorSlot_bottom	4.516409e-01	6.071079e-01	5.186173e-01
146.7         	bodyWall	3.793094e-02	3.454269e+00	9.732648e-01
146.7         	actuatorSlot_top	7.131243e-01	8.898162e-01	7.915445e-01
146.7         	actuatorSlot_bottom	4.464003e-01	5.933990e-01	5.072978e-01
147           	bodyWall	1.818952e-02	3.622960e+00	9.697663e-01
147           	actuatorSlot_top	7.223072e-01	9.033745e-01	8.018277e-01
147           	actuatorSlot_bottom	4.434505e-01	5.810096e-01	4.977980e-01
147.3         	bodyWall	2.989790e-02	3.462059e+00	9.905543e-01
147.3         	actuatorSlot_top	7.296778e-01	9.194533e-01	8.125545e-01
147.3         	actuatorSlot_bottom	4.380565e-01	5.685066e-01	4.894438e-01
147.6         	bodyWall	1.790035e-02	3.252402e+00	9.997822e-01
147.6         	actuatorSlot_top	7.338607e-01	9.363454e-01	8.226784e-01
147.6         	actuatorSlot_bottom	4.364278e-01	5.568439e-01	4.833679e-01
147.9         	bodyWall	5.304572e-02	3.222307e+00	9.771074e-01
147.9         	actuatorSlot_top	7.343540e-01	9.492098e-01	8.295353e-01
147.9         	actuatorSlot_bottom	4.370327e-01	5.492014e-01	4.806367e-01
148.2         	bodyWall	3.155843e-02	3.216688e+00	9.712559e-01
148.2         	actuatorSlot_top	7.341469e-01	9.588018e-01	8.346750e-01
148.2         	actuatorSlot_bottom	4.370146e-01	5.442107e-01	4.797895e-01
148.5         	bodyWall	4.214015e-02	3.209906e+00	9.779683e-01
148.5         	actuatorSlot_top	7.335287e-01	9.656455e-01	8.385325e-01
148.5         	actuatorSlot_bottom	4.383991e-01	5.418954e-01	4.803523e-01
148.8         	bodyWall	4.944900e-02	3.200488e+00	9.867578e-01
148.8         	actuatorSlot_top	7.328816e-01	9.727166e-01	8.427924e-01
148.8         	actuatorSlot_bottom	4.411490e-01	5.419203e-01	4.823184e-01
149.1         	bodyWall	3.670330e-02	3.189763e+00	9.900530e-01
149.1         	actuatorSlot_top	7.303693e-01	9.771641e-01	8.449623e-01
149.1         	actuatorSlot_bottom	4.446663e-01	5.453610e-01	4.855114e-01
